,0,1,2
5019,37237850,38643000,35868551
5026,50272371,59404719,46461990
5027,57364431,40375056,59081402
5029,36166770,37822872,53012087
5031,40645942,34778937,35461310
5039,38252967,41477770,46649390
5055,39538534,48900606,41330798
5057,49397608,53316027,39828071
5062,40705032,47767510,42552138
5065,53175651,41144348,37270093
5068,50940271,44719229,40012602
5069,40188777,37939573,55897572
5077,60393467,53755851,56943139
5079,48431816,49356623,54364181
5081,60293646,35558787,54378915
5083,58249426,48649463,45988168
5090,44838861,42231537,52255035
5095,35509771,40500016,45473128
5107,44250184,56678964,39666643
5112,43338763,49454372,58868426
5117,45220016,45764036,50697158
5119,43018107,41339996,45365878
5121,41084076,51096367,40822173
5122,42822145,45952635,47750519
5124,47417403,46743849,36002866
5139,53829852,42270323,44459554
5141,53428087,60380273,51483656
5142,59366878,51581582,57967425
5152,49827117,36888178,44499641
5162,51676835,41988612,43520710
5165,39553553,37564015,41274829
5174,47959840,43910339,38635080
5187,42327331,57330811,39507443
5194,47429337,44853057,60029618
5195,55326372,48830868,51561344
5209,58553678,53283394,41854163
5211,45732625,45472507,43093834
5214,50019948,37190248,55467178
5215,51809034,35732995,49290340
5218,34820817,35620260,59542921
5222,42607084,52407360,44215429
5228,45220186,55013760,38256972
5229,42497462,39582031,42295746
5232,39395198,58714366,46485768
5234,46743347,39124214,50318936
5239,39455917,50257235,44084267
5241,41445400,36121459,46694905
5244,58331032,41496503,34929206
5246,36744886,42658300,34559058
5248,38744441,53997862,44371108
5260,50198891,52664638,56673004
5266,59226210,38903607,34972023
5268,41496395,37104699,37457032
5286,39916021,36642160,58072397
5288,56244859,50289367,43035827
5289,48209149,53982871,45978597
5290,40568385,45863030,59901898
5291,55305110,51704065,48324701
5292,57435460,43556940,42225726
5302,43836920,39983561,36682539
5305,35978863,49335155,53000463
5313,39179131,40977500,52711306
5314,39278110,48114148,40792984
5324,37315180,41119511,59350721
5326,43203385,39421488,41030377
5328,42304996,45929602,36804423
5331,57562022,38802171,49606460
5332,47961730,44229820,56984488
5335,42188570,37113416,40953193
5336,38014048,42464057,45554252
5339,48155294,50229306,36473418
5342,57426085,50889207,49542052
5347,42301331,57172610,44203686
5354,35222457,45813304,40339508
5361,49942926,39886171,41142865
5383,53196760,54422360,49865887
5387,56863110,44714646,36166637
5396,44159172,44076557,58071781
5398,40914165,49153969,41681033
5403,39959224,48479725,40204368
5404,39090551,35559769,51812111
5405,34879086,50476206,45399475
5410,55757793,42259721,57772238
5412,38362354,57850760,44999745
5418,37184699,58408846,35627938
5423,37830274,56367264,57008746
5424,38751830,49129536,41832721
5430,52566910,48760881,59279991
5436,35970727,59758750,38310523
5440,59088074,51575371,41762429
5442,37329708,41675992,49290340
5449,53225766,34676984,37894825
5454,49054338,35271413,37950224
5456,55802654,42218009,60346626
5459,41678162,51574661,44296668
5469,41143606,51320512,51721288
5475,50978243,52932106,36995398
5477,49523739,44805734,42742281
5480,46011940,43089786,48785076
5481,49915363,54193557,37102963
5482,43757463,46276810,59107818
5487,40381992,43109522,40453202
5492,45579862,46222485,44979911
5499,54289027,40662604,36260501
5504,42919478,34645731,51155956
5508,38380404,42398911,58278826
5510,40923880,49777231,39597007
5511,47274509,48721313,36352541
5512,50693812,49623731,47195198
5513,51368634,38677449,51508682
5514,50633092,39190545,36541980
5515,46370597,40630738,51948358
5516,38813399,38358148,45046030
5518,45876771,46032952,39185956
5531,48672195,50461454,43553958
5533,37284260,35230533,53984233
5537,58455061,45764069,41713181
5541,49441600,54099885,36828229
5551,55999686,37023557,41286160
5554,47879864,34623229,38651104
5563,48500747,41163705,43208878
5564,45878166,40883798,38355344
5571,53336676,37558899,41400395
5584,40266688,35091997,48034525
5585,49442165,49855654,51453924
5595,39235605,49566628,49615857
5600,51585362,42824246,40776121
5602,49002343,51121413,48052705
5605,36186193,48306877,41017287
5607,57071027,41177327,46220034
5609,42247434,35470875,53997445
5624,42521722,34560942,57041954
5630,40737960,51173869,49442245
5631,39360611,50718590,42048682
5641,36284370,39594063,49651491
5643,38642110,50242734,35959059
5656,56639812,44414249,42866272
5660,35780406,53432928,55816312
5662,44978196,52651833,37492056
5679,40164243,56194841,43069745
5682,37075486,40893719,36458348
5685,34730270,51805435,36840880
5686,41069764,39089726,39643454
5690,38478777,55396829,40061129
5691,35554031,43681433,52534158
5693,51244945,46347001,36596426
5698,43234258,50738555,37889263
5704,48788313,40990891,48562383
5708,58821634,44177787,52502463
5710,36013305,54595285,49476255
5718,55948458,38464677,40584225
5720,39257937,43333930,43376316
5727,54675752,57674804,40708169
5735,51972197,51345518,34963051
5737,45386587,57345393,49818989
5738,50232603,57853886,50972863
5747,37080490,49696624,36189775
5750,35181112,47044770,42538449
5766,42070856,43562897,58670902
5769,38392538,39884323,39685436
5772,58228224,46770621,52105263
5773,56765066,58000474,53533895
5778,35291050,42140212,40535014
5782,48953767,56083140,34635269
5791,44399072,52775159,50428842
5793,40748443,50609417,53954644
5795,48647294,40202408,38034131
5801,56624766,39503182,42611880
5802,40846980,51874952,49057676
5803,44634972,42340833,37127223
5813,43356454,52181762,40817647
5817,44287445,34877177,46352394
5822,52963678,52545029,37322561
5823,49462551,50889207,44162940
5827,45378816,49570110,38706602
5834,40057049,57770836,48068733
5837,41022645,48746647,56916798
5856,53990395,52564107,42268265
5857,38645829,58986471,35733186
5863,46459283,50383100,50833539
5864,45515421,40915964,55837922
5866,36013305,49965941,48813257
5867,50319369,35835371,42419225
5873,55757793,47882026,39996000
5897,34565520,35953417,48399852
5907,35588008,39531453,38482270
5923,54663957,51464993,57707305
5924,37444906,39290300,37754948
5937,51338221,54177359,47507735
5940,39205527,54430367,49598956
5952,41451915,42471762,55611998
5953,37920103,43292489,46308531
5956,47528370,54781856,37493551
5958,36659694,55300370,52247886
5961,40464493,48915773,47386604
5964,46096079,43843188,44350012
5969,40563782,43369484,40168248
5974,49823933,42831619,48132250
5976,36144892,40232188,38325210
5981,40642810,39921087,34575561
5988,49716197,47043662,54579730
5990,42651890,55003278,40648430
5998,42013524,58311022,39672930
6008,40105796,49700390,40394367
6009,34838542,39856664,44453265
6012,40388669,49399429,38614622
6013,51133657,37239799,43165422
6018,41689941,42443468,45586477
6020,40571405,43482191,44363197
6022,46209672,50351073,37894644
6023,42172434,46351487,38935176
6024,52028782,35924736,46183159
6025,46467020,55467178,35106022
6026,39441235,41705481,44446222
6038,56484370,50398241,57975595
6039,36818857,48953767,44974907
6040,40033608,42006549,38380404
6041,37964763,47350556,37231487
6047,53370016,43274457,55274373
6057,43978021,38735306,59414789
6062,59051360,42406146,56245471
6068,53185217,40163093,37213283
6069,46773444,41838135,41787617
6070,40316052,55266154,45582653
6080,51813257,40453894,37936138
6088,51184420,37797741,39864420
6098,57597318,49040728,57365956
6101,39790493,46134240,35115375
6102,46668418,42937596,57589535
6104,49500339,49301789,51188778
6110,44530029,53553368,49049289
6144,45384684,43039113,43443456
6147,35560433,41134412,36882639
6149,36897884,41337060,34622076
6156,49881769,51476963,46508850
6166,45853852,46006804,34580095
6173,42452901,41405343,42953652
6175,40046764,38288048,49887826
6177,45558223,36584933,40471256
6178,38671756,40653682,51332465
6184,56156809,44742564,40325748
6185,39685436,48701978,47429337
6189,50506235,53411504,43621566
6198,35716121,46062489,41361216
6205,45508655,52950400,42948570
6211,37116619,56505086,40878819
6214,37344338,52478857,58751275
6222,51863899,42089548,36499810
6226,35952035,52761926,39317170
6227,56959345,52049684,35693239
6238,38732990,38678254,37350131
6247,56952520,41995544,39248014
6260,39440783,37765771,38255053
6263,53572557,55837922,55135264
6264,46694057,44787541,54161415
6275,51766013,37193157,43197176
6288,37744819,44177555,55988490
6291,40350456,42174632,49539563
6295,44311623,44295147,47903777
6304,52225040,42614347,34786855
6306,43424311,35622438,52064183
6309,44704435,37194953,53618870
6311,37787766,54539649,47542487
6327,38209656,49952234,36704056
6328,51158080,41021604,39983561
6334,39032067,44325153,55247359
6336,45745139,36114464,50743943
6337,52669059,49643536,48247189
6342,34645315,39469087,49874594
6350,50762321,43271570,41079983
6353,40734547,54744979,48279911
6354,42386246,46755470,43114871
6357,34784644,36234088,56898994
6359,38869345,47955397,48416927
6366,35871851,51620228,34614551
6370,41455100,55435226,58461708
6372,54052995,49728312,38971014
6380,39857802,45285957,38209819
6381,44185843,43331230,39277654
6383,36531318,42654102,38945783
6391,59838457,40723596,36163577
6396,39715306,49269722,41445883
6406,54675752,39659647,41864111
6408,47658800,36637493,35999186
6410,39239051,39359398,36587908
6411,56463943,46825858,44797007
6412,53702671,35606790,49425527
6418,50870951,34737316,41339996
6421,37377050,36651600,44675787
6426,51824131,35764319,39018504
6431,36189775,36943344,45234813
6435,57532932,48777246,47422288
6440,38749403,57113826,49262011
6452,37934711,56187258,48433008
6460,37225722,41295495,50869679
6461,39686780,60020061,52056518
6472,57074300,48748070,38993048
6474,42447283,40462189,43041190
6477,36584933,55290251,59510084
6480,53076661,45607067,50694913
6484,45290746,50784043,43579058
6485,55343221,45841206,46197410
6492,40518223,51949897,34715049
6506,50438605,58343643,51263382
6509,45906451,41372152,47856144
6510,36995398,56254000,58248822
6514,37748327,42688320,54990096
6516,45046016,43551483,40201695
6518,50061163,43407959,57681885
6519,44886902,46736293,60110342
6525,35148100,49020350,55170266
6529,44920042,48116773,44806598
6532,43425886,34808925,44367082
6534,55071505,49906279,58018627
6539,50694851,57167461,43469549
6540,59078263,46527489,44652092
6541,38258935,44294808,57506248
6552,48372228,48930372,41190803
6553,37557643,42662539,47712274
6561,35385413,49451402,46647152
6566,40846980,44233046,35351142
6569,44612848,42016933,54213439
6586,49967779,53155421,37096550
6590,51291407,44846573,36582435
6594,51638973,40160592,51309906
6600,47059459,50646326,46001392
6605,58248138,38723896,52845117
6606,52393477,39642322,40108471
6608,45770380,38931909,50384465
6609,44843008,40317345,44542091
6612,35952128,46155507,54681238
6628,59309459,54937149,41448497
6640,52652846,53167981,54358185
6647,43749481,39886670,50200487
6662,37119692,45561981,59181865
6667,35593460,51151348,46813949
6669,47132046,57365039,36204499
6671,43047225,47114523,46382883
6680,53157584,57744596,39353285
6685,39839737,37184699,48583963
6692,39339914,51353110,48621639
6700,40775230,41625983,35105545
6703,58064393,46149484,60429654
6706,38070080,53770843,38094791
6707,53592579,53437653,45991030
6712,59213848,49302369,45946790
6714,50946739,46391721,40818016
6717,37410903,47843133,54931480
6724,48663444,59890972,36961156
6725,37466946,54251797,52987027
6737,43107574,40082608,55382596
6760,38783459,38981110,51241349
6765,38623138,50733197,43216602
6766,49768495,36467226,51809533
6767,40371675,50116614,38360478
6773,56567101,44518151,39282671
6779,47494527,40040583,37332190
6801,45847796,47899161,54933630
6803,55034908,44939650,42956195
6804,57455849,36879197,46575154
6809,35707244,39297298,40556067
6824,47194343,35217354,51849870
6826,43271588,53379741,54054687
6830,53249836,35522452,39570860
6834,44583254,54524044,45735390
6835,45793404,50711207,37835152
6837,51589244,37106268,37535314
6838,42741780,39356103,36898832
6842,58503196,56650169,37447238
6844,39632811,49020821,40636584
6852,49072338,43222542,39006430
6857,43604243,44329535,49046207
6865,36132032,39944280,43312634
6869,43021058,50634690,35754013
6870,57520927,44865329,57191013
6872,42762240,46154650,37954376
6873,52010340,49917337,43250896
6874,43581960,41772001,41499349
6876,35560305,56025648,37746661
6880,41884169,35495330,43202777
6892,41351609,41881985,46017523
6896,53767363,51809533,50123621
6914,52966061,57074418,53908811
6920,47374423,44641393,40289751
6921,58831494,38807985,41952271
6926,35086038,46357244,45975195
6929,50108945,39404715,53328534
6932,35713118,59813329,43580778
6935,44629334,40462189,38068045
6940,46136141,52198969,37997766
6941,57865068,47840037,39608362
6946,45739684,50450524,49640863
6947,40017746,48066816,34636191
6960,40888754,45783587,47848883
6972,35691380,42846974,39985048
6973,54146802,45312777,52099631
6975,50288626,44259851,50208213
6981,59040875,57775063,55434443
7000,46619397,37452402,45572205
7004,41880496,38722105,52414363
7007,53925143,38527991,55480301
7015,43794499,37203603,48526037
7020,58757076,45286463,49783178
7032,40417318,39665339,58548767
7033,42690497,43365274,35195718
7034,37118912,43980500,49980455
7035,36868321,46089219,45025660
7040,38240943,42183201,41089601
7042,42228068,45015640,49138971
7058,51349801,48901360,56666456
7063,35084398,39709194,48326507
7066,43763910,52022981,52950932
7069,38722861,54193465,55621212
7075,43551917,42669459,38955945
7077,45675880,35755191,52355804
7083,54565950,44057936,48953429
7087,53888323,44917406,43330902
7088,50435740,36633462,41426658
7090,41401915,51158080,35925927
7097,40817025,48078636,35766834
7099,39383097,53083917,39597804
7100,43425886,44836482,57758861
7106,55709975,50040038,45872074
7107,44098326,37888614,43462367
7108,52337113,55957572,35953848
7110,48773234,54073915,47920183
7112,45842715,40786377,50843757
7117,36642160,39864346,54568457
7119,58364248,44859134,53498721
7124,39337964,43488492,42611200
7126,57896204,48805722,44340746
7134,46574183,60370908,34566996
7153,41206789,57350221,37534548
7156,58579774,59959815,35413507
7157,46589114,40794180,41672364
7158,49574817,54855507,45343401
7160,35587459,42967895,37775561
7182,42557966,41479340,35739361
7186,54175513,58800524,40256978
7195,46644708,54277250,45424795
7198,41072213,44821660,40769520
7201,41123879,43715369,37967446
7210,48302902,46163607,42435673
7216,40891570,40980848,39864420
7225,36023076,43455668,39823666
7228,41907587,36150456,59106395
7230,42819447,38427506,41722168
7232,45842715,39462531,43042533
7238,49424800,42680356,34999832
7239,37256331,50289367,53309622
7242,50511914,43005744,54237586
7243,47877475,46687277,55998273
7251,34621006,36214428,39008682
7252,51019622,39995089,40781206
7258,46177157,36728042,40416948
7264,53290453,59558072,42788924
7266,51075189,48298135,39582031
7277,59791994,46004648,44485717
7278,55501524,57547811,52824219
7288,34629574,35832000,58575473
7289,59174342,39126491,37835286
7292,52277019,37248803,55199999
7293,45526692,48793479,39930171
7303,51513429,37266872,39645201
7308,44188270,48608971,39085357
7313,48606517,51530216,45964049
7317,47793932,53229259,43001198
7318,51035871,37077892,37281456
